station,dwr3id,pname,value,cdecday
Casa Vieja Meadows,CSV,swe_percapr1,37,2016-12-28
Beach Meadows,BCH,swe_latest,1.8,2016-12-28
Beach Meadows,BCH,swe_percapr1,16,2016-12-28
Dismal Swamp,DSS,swe_latest,10.2,2016-12-28
Dismal Swamp,DSS,swe_percapr1,34,2016-12-28
Big Meadows,BMW,swe_latest,8.6,2016-12-28
Big Meadows,BMW,swe_percapr1,33,2016-12-28
Squaw Valley,SQV,swe_latest,16.6,2016-12-28
Squaw Valley,SQV,swe_percapr1,35,2016-12-28
Independence Creek,INN,swe_latest,1.1,2016-12-28
Independence Creek,INN,swe_percapr1,8,2016-12-28
Truckee 2,TK2,swe_latest,3.3,2016-12-28
Truckee 2,TK2,swe_percapr1,23,2016-12-28
Mount Rose Ski Area,MSK,swe_latest,15.7,2016-12-28
Mount Rose Ski Area,MSK,swe_percapr1,40,2016-12-28
Heavenly Valley,HVN,swe_latest,7.8,2016-12-28
Heavenly Valley,HVN,swe_percapr1,27,2016-12-28
Hagans Meadow,HGM,swe_latest,3.3,2016-12-28
Hagans Meadow,HGM,swe_percapr1,20,2016-12-28
Marlette Lake,MRL,swe_latest,5.9,2016-12-28
Marlette Lake,MRL,swe_percapr1,27,2016-12-28
Echo Peak 5,EP5,swe_latest,10.5,2016-12-28
Echo Peak 5,EP5,swe_percapr1,26,2016-12-28
Rubicon Peak 2,RP2,swe_latest,3.5,2016-12-28
Rubicon Peak 2,RP2,swe_percapr1,12,2016-12-28
Tahoe City Cross,TCC,swe_latest,0.8,2016-12-28
Tahoe City Cross,TCC,swe_percapr1,5,2016-12-28
Ward Creek 3,WC3,swe_latest,3.9,2016-12-28
Ward Creek 3,WC3,swe_percapr1,9,2016-12-28
Fallen Leaf Lake,FLL,swe_latest,0.8,2016-12-28
Fallen Leaf Lake,FLL,swe_percapr1,11,2016-12-28
Ebbetts Pass,EBB,swe_latest,11.4,2016-12-28
Ebbetts Pass,EBB,swe_percapr1,29,2016-12-28
Horse Meadow,HOR,swe_latest,6.8,2016-12-28
Monitor Pass,MNT,swe_latest,3.7,2016-12-28
Burnside Lake,BSK,swe_latest,6.8,2016-12-28
Forestdale Creek,FDC,swe_latest,7.6,2016-12-28
Poison Flat,PSN,swe_latest,4.1,2016-12-28
Poison Flat,PSN,swe_percapr1,25,2016-12-28
Spratt Creek,SPT,swe_latest,1,2016-12-28
Spratt Creek,SPT,swe_percapr1,22,2016-12-28
Leavitt Lake,LVT,swe_latest,19.1,2016-12-28
Summit Meadow,SDW,swe_latest,5.3,2016-12-28
Virginia Lakes,VRG,swe_latest,3.6,2016-12-28
Virginia Lakes,VRG,swe_percapr1,17,2016-12-28
Lobdell Lake,LBD,swe_latest,3.6,2016-12-28
Lobdell Lake,LBD,swe_percapr1,20,2016-12-28
Sonora Pass Bridge,SPS,swe_latest,7.2,2016-12-28
Sonora Pass Bridge,SPS,swe_percapr1,27,2016-12-28
Leavitt Meadows,LVM,swe_latest,1,2016-12-28
Leavitt Meadows,LVM,swe_percapr1,12,2016-12-28
Gem Pass,GEM,swe_latest,8,2016-12-28
Gem Pass,GEM,swe_percapr1,25,2016-12-28
Sawmill,SWM,swe_latest,3.1,2016-12-28
Sawmill,SWM,swe_percapr1,15,2016-12-28
Big Pine Creek,BGP,swe_latest,3,2016-12-28
Big Pine Creek,BGP,swe_percapr1,16,2016-12-28
South Lake,SLK,swe_latest,2.3,2016-12-28
South Lake,SLK,swe_percapr1,14,2016-12-28
Mammoth Pass,MHP,swe_latest,11.5,2016-12-28
Mammoth Pass,MHP,swe_percapr1,27,2016-12-28
Peterson Flat,PET,swe_latest,7.9,2016-12-29
Peterson Flat,PET,swe_percapr1,27,2016-12-29
Red Rock Mountain,RRM,swe_latest,17.1,2016-12-29
Red Rock Mountain,RRM,swe_percapr1,43,2016-12-29
Shimmy Lake,SHM,swe_latest,11.1,2016-12-29
Shimmy Lake,SHM,swe_percapr1,27,2016-12-29
Middle Boulder 3,MB3,swe_latest,7.2,2016-12-29
Middle Boulder 3,MB3,swe_percapr1,25,2016-12-29
Highland Lakes,HIG,swe_latest,8.9,2016-12-29
Highland Lakes,HIG,swe_percapr1,29,2016-12-29
Scott Mountain,SCT,swe_latest,3.2,2016-12-29
Scott Mountain,SCT,swe_percapr1,20,2016-12-29
Mumbo Basin,MUM,swe_latest,6,2016-12-29
Mumbo Basin,MUM,swe_percapr1,26,2016-12-29
Big Flat,BFL,swe_latest,5.8,2016-12-29
Big Flat,BFL,swe_percapr1,36,2016-12-29
Crowder Flat,CWF,swe_latest,0.9,2016-12-29
Cedar Pass,CDP,swe_latest,7.7,2016-12-29
Cedar Pass,CDP,swe_percapr1,42,2016-12-29
Blacks Mountain,BLA,swe_latest,3.7,2016-12-29
Blacks Mountain,BLA,swe_percapr1,29,2016-12-29
Sand Flat,SDF,swe_latest,8.5,2016-12-29
Sand Flat,SDF,swe_percapr1,20,2016-12-29
Medicine Lake,MED,swe_latest,8.9,2016-12-29
Medicine Lake,MED,swe_percapr1,27,2016-12-29
Adin Mountain,ADM,swe_latest,4.2,2016-12-29
Adin Mountain,ADM,swe_percapr1,30,2016-12-29
Snow Mountain,SNM,swe_latest,5.8,2016-12-29
Snow Mountain,SNM,swe_percapr1,21,2016-12-29
Slate Creek,SLT,swe_latest,6.2,2016-12-29
Slate Creek,SLT,swe_percapr1,21,2016-12-29
Stouts Meadow,STM,swe_latest,5.2,2016-12-29
Stouts Meadow,STM,swe_percapr1,14,2016-12-29
Kettle Rock,KTL,swe_latest,6.4,2016-12-29
Kettle Rock,KTL,swe_percapr1,25,2016-12-29
Grizzly Ridge,GRZ,swe_latest,3.6,2016-12-29
Grizzly Ridge,GRZ,swe_percapr1,12,2016-12-29
Pilot Peak,PLP,swe_latest,4,2016-12-29
Pilot Peak,PLP,swe_percapr1,7,2016-12-29
Gold Lake,GOL,swe_latest,7.7,2016-12-29
Gold Lake,GOL,swe_percapr1,21,2016-12-29
Humbug,HMB,swe_latest,4,2016-12-29
Humbug,HMB,swe_percapr1,14,2016-12-29
Harkness Flat,HRK,swe_latest,6.3,2016-12-29
Harkness Flat,HRK,swe_percapr1,22,2016-12-29
Rattlesnake,RTL,swe_latest,4.3,2016-12-29
Rattlesnake,RTL,swe_percapr1,30,2016-12-29
Bucks Lake,BKL,swe_latest,3.8,2016-12-29
Bucks Lake,BKL,swe_percapr1,8,2016-12-29
Four Trees,FOR,swe_latest,3.1,2016-12-29
Four Trees,FOR,swe_percapr1,15,2016-12-29
Noel Spring,NLS,swe_latest,0.5,2016-12-29
Schneiders,SCN,swe_latest,12.1,2016-12-29
Schneiders,SCN,swe_percapr1,35,2016-12-29
Carson Pass,CXS,swe_latest,6.6,2016-12-29
Caples Lake,CAP,swe_latest,5.8,2016-12-29
Caples Lake,CAP,swe_percapr1,18,2016-12-29
Alpha,ALP,swe_latest,5.8,2016-12-29
Alpha,ALP,swe_percapr1,16,2016-12-29
Forni Ridge,FRN,swe_latest,6.3,2016-12-29
Forni Ridge,FRN,swe_percapr1,17,2016-12-29
Silver Lake,SIL,swe_latest,4.3,2016-12-29
Silver Lake,SIL,swe_percapr1,18,2016-12-29
Central Sierra Snow Lab,CSL,swe_latest,6.8,2016-12-29
Central Sierra Snow Lab,CSL,swe_percapr1,20,2016-12-29
Van Vleck,VVL,swe_latest,5.6,2016-12-29
Van Vleck,VVL,swe_percapr1,15,2016-12-29
Huysink,HYS,swe_latest,4.6,2016-12-29
Huysink,HYS,swe_percapr1,10,2016-12-29
Robinson Cow Camp,RCC,swe_latest,6.5,2016-12-29
Robbs Saddle,RBB,swe_latest,1.4,2016-12-29
Robbs Saddle,RBB,swe_percapr1,6,2016-12-29
Greek Store,GKS,swe_latest,3,2016-12-29
Greek Store,GKS,swe_percapr1,14,2016-12-29
Blue Canyon,BLC,swe_latest,1.6,2016-12-29
Blue Canyon,BLC,swe_percapr1,17,2016-12-29
Robbs Powerhouse,RBP,swe_latest,1.3,2016-12-29
Robbs Powerhouse,RBP,swe_percapr1,25,2016-12-29
Deadman Creek,DDM,swe_latest,8.3,2016-12-29
Deadman Creek,DDM,swe_percapr1,22,2016-12-29
Highland Meadow,HHM,swe_latest,13.3,2016-12-29
Highland Meadow,HHM,swe_percapr1,27,2016-12-29
Gianelli Meadow,GNL,swe_latest,10,2016-12-29
Gianelli Meadow,GNL,swe_percapr1,18,2016-12-29
Lower Relief Valley,REL,swe_latest,9.9,2016-12-29
Lower Relief Valley,REL,swe_percapr1,24,2016-12-29
Blue Lakes,BLK,swe_latest,6.4,2016-12-29
Blue Lakes,BLK,swe_percapr1,19,2016-12-29
Stanislaus Meadow,SLM,swe_latest,10,2016-12-29
Stanislaus Meadow,SLM,swe_percapr1,21,2016-12-29
Bloods Creek,BLD,swe_latest,4.7,2016-12-29
Bloods Creek,BLD,swe_percapr1,13,2016-12-29
Black Springs,BLS,swe_latest,0.8,2016-12-29
Black Springs,BLS,swe_percapr1,2,2016-12-29
Dana Meadows,DAN,swe_latest,11.6,2016-12-29
Dana Meadows,DAN,swe_percapr1,41,2016-12-29
Slide Canyon,SLI,swe_latest,12,2016-12-29
Slide Canyon,SLI,swe_percapr1,29,2016-12-29
Tuolumne Meadows,TUM,swe_latest,5.9,2016-12-29
Tuolumne Meadows,TUM,swe_percapr1,26,2016-12-29
Horse Meadow,HRS,swe_latest,13,2016-12-29
Horse Meadow,HRS,swe_percapr1,26,2016-12-29
Ostrander Lake,STR,swe_latest,7,2016-12-29
Ostrander Lake,STR,swe_percapr1,20,2016-12-29
Lake Tenaya,TNY,swe_latest,10.9,2016-12-29
Lake Tenaya,TNY,swe_percapr1,32,2016-12-29
White Wolf,WHW,swe_latest,6.8,2016-12-29
Paradise Meadow,PDS,swe_latest,9.8,2016-12-29
Paradise Meadow,PDS,swe_percapr1,23,2016-12-29
Lower Kibbie Ridge,KIB,swe_latest,1.8,2016-12-29
Lower Kibbie Ridge,KIB,swe_percapr1,6,2016-12-29
Volcanic Knob,VLC,swe_latest,12.8,2016-12-29
Volcanic Knob,VLC,swe_percapr1,42,2016-12-29
Agnew Pass,AGP,swe_latest,8.5,2016-12-29
Agnew Pass,AGP,swe_percapr1,26,2016-12-29
Kaiser Point,KSP,swe_latest,10.7,2016-12-29
Kaiser Point,KSP,swe_percapr1,28,2016-12-29
Green Mountain,GRM,swe_latest,8.8,2016-12-29
Green Mountain,GRM,swe_percapr1,28,2016-12-29
Devils Postpile,DPO,swe_latest,7.2,2016-12-29
Chilkoot Meadow,CHM,swe_latest,3.7,2016-12-29
Chilkoot Meadow,CHM,swe_percapr1,9,2016-12-29
Huntington Lake,HNT,swe_latest,2.8,2016-12-29
Huntington Lake,HNT,swe_percapr1,13,2016-12-29
Poison Ridge,PSR,swe_latest,0.7,2016-12-29
Poison Ridge,PSR,swe_percapr1,2,2016-12-29
Bishop Pass,BSH,swe_latest,6.3,2016-12-29
Bishop Pass,BSH,swe_percapr1,18,2016-12-29
State Lakes,STL,swe_latest,8.2,2016-12-29
State Lakes,STL,swe_percapr1,28,2016-12-29
Mitchell Meadow,MTM,swe_latest,11.4,2016-12-29
Mitchell Meadow,MTM,swe_percapr1,34,2016-12-29
Upper Burnt Corral,UBC,swe_latest,12.2,2016-12-29
Upper Burnt Corral,UBC,swe_percapr1,35,2016-12-29
West Woodchuck Meadow,WWC,swe_latest,9.3,2016-12-29
West Woodchuck Meadow,WWC,swe_percapr1,28,2016-12-29
Big Meadows,BIM,swe_latest,3.5,2016-12-29
Big Meadows,BIM,swe_percapr1,13,2016-12-29
Farewell Gap,FRW,swe_latest,12.3,2016-12-29
Farewell Gap,FRW,swe_percapr1,35,2016-12-29
Quaking Aspen,QUA,swe_latest,4.7,2016-12-29
Quaking Aspen,QUA,swe_percapr1,22,2016-12-29
Giant Forest,GNF,swe_latest,1.6,2016-12-29
Giant Forest,GNF,swe_percapr1,16,2016-12-29
Upper Tyndall Creek,UTY,swe_latest,4.5,2016-12-29
Upper Tyndall Creek,UTY,swe_percapr1,16,2016-12-29
Chagoopa Plateau,CHP,swe_latest,6.4,2016-12-29
Chagoopa Plateau,CHP,swe_percapr1,29,2016-12-29
Pascoes,PSC,swe_latest,8.3,2016-12-29
Pascoes,PSC,swe_percapr1,33,2016-12-29
Wet Meadows,WTM,swe_latest,8.1,2016-12-29
Wet Meadows,WTM,swe_percapr1,26,2016-12-29
Tunnel Guard Station,TUN,swe_latest,3.9,2016-12-29
Tunnel Guard Station,TUN,swe_percapr1,25,2016-12-29
Casa Vieja Meadows,CSV,swe_latest,8,2016-12-29
Casa Vieja Meadows,CSV,swe_percapr1,38,2016-12-29
Beach Meadows,BCH,swe_latest,1.8,2016-12-29
Beach Meadows,BCH,swe_percapr1,16,2016-12-29
Dismal Swamp,DSS,swe_latest,10.3,2016-12-29
Dismal Swamp,DSS,swe_percapr1,35,2016-12-29
Big Meadows,BMW,swe_latest,8.5,2016-12-29
Big Meadows,BMW,swe_percapr1,33,2016-12-29
Squaw Valley,SQV,swe_latest,16.5,2016-12-29
Squaw Valley,SQV,swe_percapr1,35,2016-12-29
Independence Creek,INN,swe_latest,0.9,2016-12-29
Independence Creek,INN,swe_percapr1,7,2016-12-29
Truckee 2,TK2,swe_latest,3.3,2016-12-29
Truckee 2,TK2,swe_percapr1,23,2016-12-29
Mount Rose Ski Area,MSK,swe_latest,15.7,2016-12-29
Mount Rose Ski Area,MSK,swe_percapr1,40,2016-12-29
Heavenly Valley,HVN,swe_latest,7.8,2016-12-29
Heavenly Valley,HVN,swe_percapr1,27,2016-12-29
Hagans Meadow,HGM,swe_latest,3.3,2016-12-29
Hagans Meadow,HGM,swe_percapr1,20,2016-12-29
Marlette Lake,MRL,swe_latest,5.9,2016-12-29
Marlette Lake,MRL,swe_percapr1,27,2016-12-29
Echo Peak 5,EP5,swe_latest,11,2016-12-29
Echo Peak 5,EP5,swe_percapr1,27,2016-12-29
Rubicon Peak 2,RP2,swe_latest,3.6,2016-12-29
Rubicon Peak 2,RP2,swe_percapr1,12,2016-12-29
Tahoe City Cross,TCC,swe_latest,0.8,2016-12-29
Tahoe City Cross,TCC,swe_percapr1,5,2016-12-29
Ward Creek 3,WC3,swe_latest,3.9,2016-12-29
Ward Creek 3,WC3,swe_percapr1,9,2016-12-29
Fallen Leaf Lake,FLL,swe_latest,0.8,2016-12-29
Fallen Leaf Lake,FLL,swe_percapr1,11,2016-12-29
Ebbetts Pass,EBB,swe_latest,11.5,2016-12-29
Ebbetts Pass,EBB,swe_percapr1,29,2016-12-29
Horse Meadow,HOR,swe_latest,6.8,2016-12-29
Monitor Pass,MNT,swe_latest,3.6,2016-12-29
Burnside Lake,BSK,swe_latest,6.7,2016-12-29
Forestdale Creek,FDC,swe_latest,7.7,2016-12-29
